BOOK_ID,BOOK_TITLE,BOOK_AUTHOR,ISBN,BOOK_ATTRIBUTE,BOOK_LANGUAGE,PUBLISHER,BOOK_TYPE
11414,[古今数学思想3].pdf,"YIUYIN
",9183543084925 ,Available,Chinese,"Crystal Education Publications
",CS
11415,[古今数学思想4].pdf,"YIUHIU
",9081701721206 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11416,[古典数学].[中国数学史简编].pdf,"YIUGA
",9970451800543 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11417,[古典数学].[九章算术与刘徽].pdf,"YIUBAN
",9344143995350 ,Available,English,"Erudite Publishing House
",CS
11418,[古典数学].[九章算术导读与译注].pdf,"SEUNFAAN
",9332761210296 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11419,[古典数学].[九章算术校证].pdf,"SEUNPING
",9991761673695 ,Available,English,"Advance Forward Education Limited
",CS
11420,[古典数学].[数学史研究文集第一辑].pdf,"SEUNHOI
",9870844499100 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11421,[古典数学].[数学史研究文集第三辑].pdf,"SEUNGEI
",9905547053191 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11422,[古典数学].[数学史研究文集第二辑].pdf,"SEUNSEUK
",9019393891243 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11423,[古典数学].[数学史研究文集第四辑].pdf,"SEUNGA
",9696195411783 ,Available,English,"Chung Tai Educational Press
",CS
11424,[古典数学].[数学珍宝——历史文献精选].pdf,"SEUNYAT
",9620413726863 ,Available,Chinese,"Classroom Publications Ltd
",CS
11425,[古典数学].[新书九章新释].pdf,"SEUNBAN
",9972651533938 ,Available,English,"Crystal Education Publications
",CS
11426,[古典数学].[秦九韶与数书九章].pdf,"SEUNGEI
",9940367646008 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11427,[国学丛书-大哉言数].pdf,"SEUNYIN
",9752560294640 ,Available,English,"Educational Publishing House Ltd
",CS
11428,[复变函数逼近论].pdf,"SEUNNGAAN
",9727657414488 ,Available,Chinese,"Erudite Publishing House
",CS
11429,[控制论].[优选学].（华罗庚）.pdf,"SEUNYU
",9446196388652 ,Available,English,"Excellence Publication Company Limited
",CS
11430,[控制论].[信号、信息与系统].pdf,"SEUNLUNG
",9860032808131 ,Available,Chinese,"Advance Forward Education Limited
",CS
11431,[控制论].[信号数学处理的数学原理].pdf,"SEUNFUK
",9934405132591 ,Available,English,"Aristo Educational Press Ltd
",CS
11432,[控制论].[信号流图和系统].pdf,"SEUNDAK
",9520165145797 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11433,[控制论].[信息论].pdf,"SEUNYAU
",9602400887408 ,Available,English,"Chinese Technical Press Ltd
",CS
11434,[控制论].[具有适应性特色的自动控制系统].pdf,"SEUNTIN
",9513849041058 ,Available,Chinese,"Chung Tai Educational Press
",CS
11435,[控制论].[工程控制论].pdf,"SEUNGAAI
",9788420243055 ,Available,English,"Classroom Publications Ltd
",CS
11436,[控制论].[工程控制论上、下].（钱学森，宋健）.pdf,"SEUNHOI
",9073430001140 ,Available,Chinese,"Crystal Education Publications
",CS
11437,[控制论].[控制论-信息论-系统科学与哲学-第二版].pdf,"SEUNYIU
",9688572644355 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11438,[控制论].[控制论基础].pdf,"SEUNSEUN
",9441046805442 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11439,[控制论].[控制论基础译文版].pdf,"SEUNGA
",9675210951361 ,Available,English,"Erudite Publishing House
",CS
11440,[控制论].[控制论导论数学丛书].pdf,"SEUNCHEUK
",9831625717749 ,Available,Chinese,"Excellence Publication Company Limited
",CHEMICAL
11441,[控制论].[控制论引论].pdf,"SEUNBOK
",9860754855328 ,Available,English,"Advance Forward Education Limited
",CS
11442,[控制论].[控制论浅述].pdf,"SEUNHIU
",9152578524062 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11443,[控制论].[控制论的哲学原理数学丛书].pdf,"SEUNCHI
",9841622359219 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11444,[控制论].[智能模拟].pdf,"SEUNYIU
",9434273998301 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11445,[控制论].[最优停止理论].pdf,"SEUNYAT
",9899529583628 ,Available,English,"Chung Tai Educational Press
",CS
11446,[控制论].[最优控制理论].pdf,"SEUNLUNG
",9113400558481 ,Available,Chinese,"Classroom Publications Ltd
",CS
11447,[控制论].[最优控制理论与应用].pdf,"SEUNCHING
",9196062208717 ,Available,English,"Crystal Education Publications
",CS
11448,[控制论].[最优控制理论基础].pdf,"SEUNGAAI
",9344429211281 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11449,[控制论].[最优控制的数学理论].pdf,"SEUNBONG
",9928511581635 ,Available,English,"Educational Publishing House Ltd
",CS
11450,[控制论].[最优控制系统的微分方程理论].pdf,"SEUNLAI
",9896052292332 ,Available,Chinese,"Erudite Publishing House
",CS
11451,[控制论].[最优控制计算方法].pdf,"SEUNSING
",9139686554797 ,Available,English,"Excellence Publication Company Limited
",CS
11452,[控制论].[最优系统控制].pdf,"SEUNCHEUNG
",9500098152808 ,Available,Chinese,"Advance Forward Education Limited
",CS
11453,[控制论].[最优设计中的新计算法].pdf,"SEUNKEUNG
",9672525286335 ,Available,English,"Aristo Educational Press Ltd
",CS
11454,[控制论].[最优设计的数学方法].pdf,"SEUNSAM
",9441807065179 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11455,[控制论].[模糊值测度论].pdf,"SEUNPAANG
",9795941081749 ,Available,English,"Chinese Technical Press Ltd
",CS
11456,[控制论].[状态变量分析导论].pdf,"SEUNFAAN
",9222451496721 ,Available,Chinese,"Chung Tai Educational Press
",CS
11457,[控制论].[状态空间分析导论上、下].pdf,"SEUNKYUN
",9508300083945 ,Available,English,"Classroom Publications Ltd
",CS
11458,[控制论].[现代控制理论基础].pdf,"SEUNSING
",9823799759852 ,Available,Chinese,"Crystal Education Publications
",CS
11459,[控制论].[现代控制理论基础例题与习题].pdf,"SEUNHOU
",9971901467926 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11460,[控制论].[系统灵敏度理论导论].pdf,"SEUNGA
",9954538354550 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11461,[控制论].[线性系统理论].pdf,"SEUNYUN
",9784901880774 ,Available,English,"Erudite Publishing House
",CS
11462,[控制论].[质量控制].pdf,"SEUNNGAAN
",9648705098117 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11463,[数学分析].[数学分析八讲].pdf,"SEUNLAM
",9390574338941 ,Available,English,"Advance Forward Education Limited
",CS
11464,[数学分析].[数学分析新讲第一册北大教材].pdf,"SEUNCHO
",9574531748852 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11465,[数学分析].[数学分析新讲第三册北大教材].pdf,"SEUNJI
",9045090536266 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11466,[数学分析].[数学分析新讲第二册北大教材].pdf,"SEUNYAT
",9536339504685 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11467,[数学名著].[代数几何].（Hartshorne）.pdf,"SEUNJIT
",9204891196867 ,Available,English,"Chung Tai Educational Press
",CS
11468,[数学名著].[常微分方程].pdf,"SEUNJUNG
",9428594514318 ,Available,Chinese,"Classroom Publications Ltd
",CS
11469,[数学名著].[微分几何讲义]（陈省身）.pdf,"SEUNNIN
",9499049530374 ,Available,English,"Crystal Education Publications
",CS
11470,[数学名著].[微积分和数学分析引论第一卷第一分册].pdf,"SEUNJEUN
",9191330738243 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",MENTAL HEALTH
11471,[数学名著].[微积分和数学分析引论第一卷第二分册].pdf,"SEUNKEI
",9843787621079 ,Available,English,"Educational Publishing House Ltd
",CS
11472,[数学名著].[微积分和数学分析引论第二卷].pdf,"SEUNYEUI
",9499502772339 ,Available,Chinese,"Erudite Publishing House
",CS
11473,[数学名著].[拓扑空间论].（儿玉之宏）.pdf,"SEUNLAM
",9668341167037 ,Available,English,"Excellence Publication Company Limited
",CS
11474,[数学名著].[数学——它的内容、方法和意义第一卷].pdf,"SEUNHANG
",9564379720798 ,Available,Chinese,"Advance Forward Education Limited
",CS
11475,[数学名著].[数学——它的内容、方法和意义第三卷].pdf,"SEUNNGOU
",9308605849616 ,Available,English,"Aristo Educational Press Ltd
",CS
11476,[数学名著].[数学——它的内容、方法和意义第二卷].pdf,"SEUNCHI
",9042933654921 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11477,[数学名著].[数学与猜想第一卷数学中的归纳和类比].pdf,"SEUNNGAAN
",9318347676237 ,Available,English,"Chinese Technical Press Ltd
",CS
11478,[数学名著].[数学与猜想第二卷合情推理模式].pdf,"SEUNSING
",9050538476451 ,Available,Chinese,"Chung Tai Educational Press
",CS
11479,[数学名著].[数学概观].pdf,"SEUNLUNG
",9400891971030 ,Available,English,"Classroom Publications Ltd
",CS
11480,[数论].[丢番图逼近引论].pdf,"SEUNJEUN
",9220491589328 ,Available,Chinese,"Crystal Education Publications
",CS
11481,[无穷维随机分析引论].pdf,"SEUNWAI
",9855318259511 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",COUNTRY
11482,[概率论].[概率论与数理统计学习指导].pdf,"SEUNJI
",9743183301002 ,Available,Chinese,"Educational Publishing House Ltd
",TEACH
11483,[概率论].[概率论和数理统计].pdf,"SEUNYAM
",9787922461060 ,Available,English,"Erudite Publishing House
",MENTAL
11484,[概率论].[概率论基础和随机过程].pdf,"SEUNCHO
",9108926858945 ,Available,Chinese,"Excellence Publication Company Limited
",CELEBRITY
11485,[涡度法].pdf,"SEUNYIN
",9392962290614 ,Available,English,"Advance Forward Education Limited
",LIFE
11486,[现代数学基础丛书].[二阶椭圆型方程与椭圆型方程组].pdf,"SEUNHIU
",9892962240121 ,Available,Chinese,"Aristo Educational Press Ltd
",COOK
11487,[现代数学基础丛书].[代数体函数与常微分方程].pdf,"SEUNGA
",9489923119927 ,Available,English,"Cengage Learning Hong Kong Limited
",LIFE
11488,[现代数学基础丛书].[值分布].（杨乐）.pdf,"SEUNBAN
",9650526251789 ,Available,Chinese,"Chinese Technical Press Ltd
",LOGIC
11489,[现代数学基础丛书].[公理集合论导引].pdf,"GAFAAN
",9292960001230 ,Available,English,"Chung Tai Educational Press
",MANAGE
11490,[现代数学基础丛书].[半群的S-系理论].pdf,"GAPING
",9483070211024 ,Available,Chinese,"Classroom Publications Ltd
",BUSINESS
11491,[现代数学基础丛书].[整函数].pdf,"GAHOI
",9054343360483 ,Available,English,"Crystal Education Publications
",BUSINESS
11492,[现代数学基础丛书].[整函数和亚纯函数].（张广厚）.pdf,"GAGEI
",9333168787011 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",BUSINESS
11493,[现代数学基础丛书].[算子代数].（李炳仁）.pdf,"GASEUK
",9478463922726 ,Available,English,"Educational Publishing House Ltd
",LOGIC
11494,[现代数学基础丛书].[辛几何引论].pdf,"GAGA
",9360553361015 ,Available,Chinese,"Erudite Publishing House
",CS
11495,[现代数学基础丛书].[递归函数论].（莫绍揆）.pdf,"GAYAT
",9066302874546 ,Available,English,"Excellence Publication Company Limited
",CS
11496,[现代数学基础丛书].[非线性代数方程组与定理机器证明].（吴文俊）.pdf,"GABAN
",9541674257051 ,Available,Chinese,"Advance Forward Education Limited
",CS
11497,[现代数学基础丛书].[非线性演化方程].（张大潜）.pdf,"GAGEI
",9407606786458 ,Available,English,"Aristo Educational Press Ltd
",COUNTRY
11498,[积分几何与几何概率].（Santolo）.pdf,"GAYIN
",9697468045867 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",LOGIC
11499,[线性代数].[线性算子谱理论Ⅱ不定度规空间上的算子理论].pdf,"GANGAAN
",9893339372966 ,Available,English,"Chinese Technical Press Ltd
",TEACH
11500,[线性模型参数的估计理论].pdf,"GAYU
",9948022460485 ,Available,Chinese,"Chung Tai Educational Press
",CS
11501,[计算方法丛书].[非数值并行算法（第一册）模拟退火算法].pdf,"GALUNG
",9559815655952 ,Available,English,"Classroom Publications Ltd
",CS
11502,[随机逼近].pdf,"GAFUK
",9132963309623 ,Available,Chinese,"Crystal Education Publications
",CS
11503,[齐性流形引论.（村上信吾）.pdf,"GADAK
",9507058819426 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",BUSINESS
11504,[齐次可列马尔可夫过程].pdf,"GAYAU
",9996141442277 ,Available,Chinese,"Educational Publishing House Ltd
",LIFE
11505,#NAME?,"GATIN
",9016923133428 ,Available,English,"Erudite Publishing House
",CS
11506,#NAME?,"GAGAAI
",9751083285773 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11507,#NAME?,"GAHOI
",9915089265333 ,Available,English,"Advance Forward Education Limited
",CS
11508,#NAME?,"GAYIU
",9065939248605 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11509,#NAME?,"GASEUN
",9708418879616 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11510,Banach代数-李柄仁.pdf,"GAGA
",9656093892545 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11511,Fourier分析-河田龙夫.pdf,"GACHEUK
",9963555468746 ,Available,English,"Chung Tai Educational Press
",CS
11512,Heroes in my Heart(pdf-edition)(强烈推荐）.pdf,"GABOK
",9130242396965 ,Available,Chinese,"Classroom Publications Ltd
",CS
11513,[Sobolev空间].（Adams）.pdf,"GAHIU
",9309538631636 ,Available,English,"Crystal Education Publications
",CS
11514,[分岔与奇异性].pdf,"GACHI
",9758874032394 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11515,[抽象代数学卷1].[.基本概念].pdf,"GAYIU
",9304622612905 ,Available,English,"Educational Publishing House Ltd
",CS
11516,[抽象代数学卷2].[.线性代数].pdf,"GAYAT
",9299881356697 ,Available,Chinese,"Erudite Publishing House
",CS
11517,[抽象代数学卷3].[.域论及伽罗瓦理论].pdf,"GALUNG
",9917742648149 ,Available,English,"Excellence Publication Company Limited
",CS
11518,[测度论].pdf,"GACHING
",9649571105493 ,Available,Chinese,"Advance Forward Education Limited
",CS
11519,[测度论基础].pdf,"GAGAAI
",9471297861645 ,Available,English,"Aristo Educational Press Ltd
",CS
11520,[测度论讲义].pdf,"GABONG
",9268644583971 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11521,代数结构与拓扑结构Cartan.pdf,"GALAI
",9824619793609 ,Available,English,"Chinese Technical Press Ltd
",CS
11522,仿微分算子引论.pdf,"GASING
",9674341060842 ,Available,Chinese,"Chung Tai Educational Press
",CS
11523,值分布论及其新研究.pdf,"GACHEUNG
",9344476552124 ,Available,English,"Classroom Publications Ltd
",CS
11524,全美经典离散数学.pdf,"GAKEUNG
",9527295221583 ,Available,Chinese,"Crystal Education Publications
",CS
11525,具体数学(中文版).pdf,"GASAM
",9540767066048 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11526,几何-笛卡尔.pdf,"GAPAANG
",9244146683650 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11527,几何（五）Berge.pdf,"GAFAAN
",9140792549381 ,Available,English,"Erudite Publishing House
",CS
11528,函数论Titchmarsh.pdf,"GAKYUN
",9785290187439 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11529,可剖形在欧氏空间中的实现吴文俊.pdf,"GASING
",9009463622681 ,Available,English,"Advance Forward Education Limited
",CS
11530,同伦方法引论.pdf,"GAHOU
",9713909508291 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11531,同伦论基础廖山涛.pdf,"GAGA
",9829755762621 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11532,同调代数.pdf,"GAYUN
",9881692838517 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11533,哥德巴赫猜想.pdf,"GANGAAN
",9684499246630 ,Available,English,"Chung Tai Educational Press
",CS
11534,图的可嵌入性理论.pdf,"GALAM
",9590317744369 ,Available,Chinese,"Classroom Publications Ltd
",CS
11535,多元样条函数及其应用.pdf,"GACHO
",9572192444430 ,Available,English,"Crystal Education Publications
",CS
11536,实用微分几何引论.pdf,"GAJI
",9200809267612 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11537,实用数学手册(第2版).pdf,"GAYAT
",9667846752214 ,Available,English,"Educational Publishing House Ltd
",CS
